#class tools::wcsv::ntuple
#title Neutron Wall Hits
#separator 44
#vector_separator 59
#column double Energy_MeV
#column double Angle_deg
#column double X_mm
#column double Y_mm
#column double Z_mm
#column int EventID
0.0733151,52.2241,-11.2162,-78.7038,-17.4693,24456
14.1,40.2596,-77.8444,18.3814,12.3843,24465
14.1,66.9307,-61.5972,-57.4203,21.6874,24468
14.1,60.7805,63.0558,43.0671,6.23805,24489
14.1,56.3868,-81.928,-21.8065,-21.0987,24516
14.1,75.733,-6.07154,-76.2343,11.9075,24528
14.1,60.8936,40.2324,75.467,17.931,24536
14.0988,58.7192,-76.747,-36.9055,-17.6588,24539
0.509339,38.6519,-77.6886,-1.20408,-11.9171,24570
0.521185,60.074,25.9983,71.3625,-3.49398,24572
0.518283,73.6264,-21.9879,72.7979,5.64778,24572
14.1,17.0166,39.377,-62.5819,2.70915,24595
14.0965,42.9289,64.276,-45.4967,13.6346,24603
1.27193,40.4623,46.2351,61.7426,-10.8319,24604
14.1,35.3989,74.0761,26.6043,-11.8482,24606
14.1,73.9497,-8.9809,-89.7947,-24.7835,24620
0.354739,45.6473,-63.8716,-42.0335,5.14507,24635
0.758293,61.7313,-67.372,29.2995,1.98233,25611
0.768684,49.0851,56.5522,52.8451,-14.4926,25633
0.0633773,62.7454,84.0147,5.48856,20.8612,25634
0.0620827,14.3137,-43.9336,-61.8933,5.83541,25634
7.89248,61.3281,-9.40052,-82.6844,20.8594,25635
13.9395,85.2411,-64.718,-65.7405,-25.7905,25646
0.778712,57.7478,-67.1501,38.0734,13.9909,25715
0.214864,44.4209,-32.0283,-71.0506,7.4001,25723
14.1,65.7726,57.6507,-50.5194,1.89633,25728
0.0664288,83.4913,55.5567,-80.6958,25.3497,25774
1.66235,54.021,59.5987,-49.145,7.14608,25821
0.135104,35.0821,41.5578,-64.826,-12.169,25823
1.07346,27.9578,-55.3232,-48.3535,1.20833,25870
0.0912506,54.0799,1.32669,74.6927,1.3583,25871
1.22284,25.9536,73.5296,9.52259,-7.35565,26875
14.0722,54.4052,-16.0203,75.0813,-1.77212,26877
0.970336,64.4775,54.1083,67.2169,-21.9997,26878
0.305947,78.8897,-68.2595,-55.9006,-23.2515,26880
1.24748,19.5368,-35.1128,-68.8389,3.52159,26883
14.0964,57.3554,5.93642,-80.702,-13.9748,26910
14.0589,2.81469,16.7534,-74.7904,0.0819713,26955
1.33818,56.5754,24.0811,71.4956,3.39011,26974
1.92853,48.8681,82.5141,-19.9117,-18.1302,27022
14.1,59.6889,-78.0883,-2.96052,-13.5293,27026
0.280752,66.2726,-24.4879,83.6123,20.7735,27047
0.364906,76.9082,-76.9059,-6.49321,13.4112,27058
0.414251,66.013,38.2405,-65.5565,-11.3786,27089
14.0253,41.3516,-49.0465,-58.2566,-11.0599,27092
0.838607,74.1434,-61.1815,62.1366,19.1056,28135
0.888567,73.0402,-15.57,-71.8463,-2.61797,28160
0.681334,37.3883,-75.0034,-13.0789,12.4915,28224
0.740578,40.9177,66.6317,-33.6301,-9.10085,28255
14.0551,65.7042,-25.1866,77.5879,16.8329,28266
0.170248,72.718,-52.5573,70.0568,-21.3198,28298
14.1,59.7304,80.0909,28.285,-19.3112,28300
14.0555,62.6869,80.1259,10.9293,-18.958,28329
14.0984,78.1673,-4.1518,95.0756,23.6533,28368
1.42664,12.7953,-72.0739,22.702,4.33181,28405
0.732034,61.8498,-78.0372,13.8523,-10.0438,29407
0.693403,54.4575,15.5537,-75.167,1.06485,29441
5.32832,73.043,63.0514,-40.4403,6.95806,29448
0.490094,36.815,70.8682,29.4189,3.78492,29469
14.0979,48.4484,-37.0291,-74.3924,-15.5857,29559
13.8645,55.5936,-35.8517,63.8873,1.92618,29614
14.045,68.6828,-59.1354,62.2524,-18.2548,29620
13.758,63.2626,71.2347,51.8836,-21.9853,29631
